Emitter_id,Node_id,AidRES_site_id,NUTS0,NUTS3,Lat,Lon,Sector_id,Sector_name,Product_route_id,Product_route_name,Product_cap_ktpa,Config_id_1,Config_id_2,Config_id_noCC,Route_name_1,Route_name_2,Route_name_noCC,Base_emissions_tot_tCO2ptpa,Base_emissions_direct_tCO2ptpa,Captured_CO2_1_tCO2ptpa,Captured_CO2_2_tCO2ptpa,Capture_ofwhich_bio_1_tCO2ptpa,Capture_ofwhich_bio_2_tCO2ptpa,Totex_1_EURptpa,Totex_2_EURptpa,Totex_noCC_EURptpa,Capex_1_EURptpa,Capex_2_EURptpa,Capex_noCC_EURptpa,Opex_noTandS_1_EURptpa,Opex_noTandS_2_EURptpa,Opex_noTandS_noCC_EURptpa,CO2_allowance_cost_1_EURpt,direct_emission_1_tco2_t,direct_emission_2_tco2_t,direct_emission_noCC_tco2_t,total_emission_1_tco2_t,total_emission_2_tco2_t,total_emission_noCC_tco2_t,Cluster_julia
E2295,C83,83,BE,BE323,50.4795749999999,3.781464,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C19
E2439,C83,83,BE,BE323,50.4795749999999,3.781464,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C19
E2566,C83,83,BE,BE323,50.4795749999999,3.781464,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C19
E2541,C88,88,BE,BE236,51.2686156999999,4.2705475,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C20
E1888,C89,89,BE,BE211,51.2547166,4.3319456,6,Chemical,19,chemical-olefins,786.0,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C20
E2301,C89,89,BE,BE211,51.2547166,4.3319456,6,Chemical,19,chemical-olefins,260.0,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C20
E2304,C89,89,BE,BE211,51.2547166,4.3319456,6,Chemical,19,chemical-olefins,405.0,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C20
E2542,C90,90,BE,BE211,51.2418643,4.3756912,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C20
E592,C91,91,BE,BE32B,50.4095263,4.4342085,1,Steel,2,steel-secondary,276.9117647,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C17
E1419,C92,92,BE,BE323,50.4734000999999,3.9929199,2,Cement,8,cement,1374.354646,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C19
E1420,C93,93,BE,BE328,50.5737972,3.4444695,2,Cement,8,cement,756.2343723,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C21
E1904,C94,94,BE,BE236,51.2908961999999,4.2723796,6,Chemical,20,chemical-PEA,1105.0,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C20
E1421,C95,95,BE,BE332,50.761065,5.6750461,2,Cement,8,cement,1547.5087,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C25
E1903,C96,96,BE,BE211,51.2369363999999,4.3207339,6,Chemical,20,chemical-PEA,1481.0,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C20
E2543,C97,97,BE,BE224,51.0712404,5.1783687,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C18
E2401,C98,98,BE,BE211,51.3146035999999,4.2891982,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C20
E2194,C99,99,BE,BE335,50.6542436,5.7960604,3,Glass,13,glass-fibre,148.8653382,158,152,157,(EL)-CC,(NG)-CC,(EL),0.827356012,0.634,0.066,0.183,0.0,0.0,328.847314,329.405778,350.893514,81.174,109.437,71.0,247.673314,219.968778,279.893514,1.05,0.007,0.02,0.227,0.2712316,0.14762786,0.48989479999999996,C25
E2065,C100,100,BE,BE323,50.4795791,3.8839417,3,Glass,11,glass-container,202.459754,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C19
E2133,C101,101,BE,BE32C,50.5688413999999,4.0767726,3,Glass,11,glass-container,49.75585775,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C19
E2402,C102,102,BE,BE255,51.2127911999999,2.9786505,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C26
E2544,C103,103,BE,BE236,51.2797771999999,4.3062017,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C20
E2545,C104,104,BE,BE211,51.2830549999999,4.3318422,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C20
E593,C105,105,BE,BE224,50.9391381,5.5063869,1,Steel,2,steel-secondary,949.4117647,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C23
E2289,C108,108,BE,BE323,50.4783095,3.8029909,5,Fertilisers,18,fertiliser-ammonia,276.0,105,107,107,(NG)NH3-MVR-DEA,(BM)NH3,(BM)NH3,2.07811468,1.742,1.42,0.0,0.0,0.0,482.6432713651555,490.9891,490.9891,120.3508298096,170.0,170.0,362.2924415555555,320.9891,320.9891,30.3,0.202,0.0,0.0,0.46096393166666666,0.1487316,0.1487316,C19
E2290,C108,108,BE,BE323,50.4783095,3.8029909,5,Fertilisers,18,fertiliser-nitric-acid,482.99999999999994,117,118,117,(BM)HNO3,(BM)HNO3-DEA,(BM)HNO3,0.455609314,0.409,0.0,0.736,0.0,0.736,97.43214512,105.90694141568,97.43214512,30.0,38.47479629568,30.0,67.43214512,67.43214512,67.43214512,0.0,0.0,-0.736,0.0,0.0,-0.736,0.0,C19
E1896,C109,109,BE,BE352,50.447332,4.6582643,6,Chemical,21,chemical-PE,1130.0,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C17
E2298,C111,111,BE,BE233,51.2050984999999,3.805674,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C22
E2440,C111,111,BE,BE233,51.2050984999999,3.805674,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C22
E2567,C111,111,BE,BE233,51.2050984999999,3.805674,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C22
E13,C114,114,BG,BG341,42.4979485,27.4697242999999,4,Refineries,15,refineries-light-liquid-fuel,2865.52,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C27
E1424,C117,117,BG,BG313,43.2765249999999,23.4615469999999,2,Cement,8,cement,619.3606435,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C28
E2292,C118,118,BG,BG422,42.0496589999999,25.61815,5,Fertilisers,18,fertiliser-ammonia,310.5,105,107,107,(NG)NH3-MVR-DEA,(BM)NH3,(BM)NH3,2.07811468,1.742,1.42,0.0,0.0,0.0,482.6432713651555,490.9891,490.9891,120.3508298096,170.0,170.0,362.2924415555555,320.9891,320.9891,30.3,0.202,0.0,0.0,0.46096393166666666,0.1487316,0.1487316,C29
E2293,C118,118,BG,BG422,42.0496589999999,25.61815,5,Fertilisers,18,fertiliser-nitric-acid,331.2,117,118,117,(BM)HNO3,(BM)HNO3-DEA,(BM)HNO3,0.455609314,0.409,0.0,0.736,0.0,0.736,97.43214512,105.90694141568,97.43214512,30.0,38.47479629568,30.0,67.43214512,67.43214512,67.43214512,0.0,0.0,-0.736,0.0,0.0,-0.736,0.0,C29
E1426,C121,121,BG,BG315,43.0918788,24.1504936999999,2,Cement,8,cement,748.1350924,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C30
E2035,C125,125,BG,BG334,43.2664124,26.522355,3,Glass,11,glass-container,155.0761591,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C31
E2269,C126,126,BG,BG331,43.20396,27.6592349999999,5,Fertilisers,18,fertiliser-ammonia,279.45,105,107,107,(NG)NH3-MVR-DEA,(BM)NH3,(BM)NH3,2.07811468,1.742,1.42,0.0,0.0,0.0,482.6432713651555,490.9891,490.9891,120.3508298096,170.0,170.0,362.2924415555555,320.9891,320.9891,30.3,0.202,0.0,0.0,0.46096393166666666,0.1487316,0.1487316,C32
E2143,C127,127,BG,BG314,43.43977,24.565601,3,Glass,11,glass-container,125.1491518,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C33
E2167,C128,128,BG,BG334,43.2664124,26.522355,3,Glass,12,glass-float,558.0270138,164,170,169,(NG)-CC,(EL)-CC,(EL),0.580169919,0.487,0.14,0.052,0.0,0.0,250.42840994222226,260.07431572,277.62331572,83.46000000000001,66.228,58.0,166.96840994222225,193.84631572000004,219.62331572,2.4,0.016,0.006,0.182,0.08442004666666666,0.1873836,0.36231559999999996,C31
E1429,C130,130,BG,BG331,43.2297967,27.5933254,2,Cement,8,cement,1092.219212,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C32
E2020,C131,131,BG,BG421,42.1709999999999,24.7394,3,Glass,11,glass-container,379.619538,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C34
E2021,C132,132,BG,BG411,42.7323603999999,23.3269935,3,Glass,11,glass-container,122.9010432,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C35
E598,C134,134,BG,BG414,42.598274,23.0935282999999,1,Steel,2,steel-secondary,666.0,214,218,214,Scraps EAF,EU-mix-2050,Scraps EAF,0.143477203,0.04,0.0,0.0,0.0,0.0,531.9477585,531.9477585,531.9477585,18.0,18.0,18.0,513.9477585,513.9477585,513.9477585,6.0,0.04,0.04,0.04,0.0973878205,0.0973878205,0.0973878205,C36
E2107,C138,138,BG,BG333,43.3407162,27.1890989999999,3,Glass,11,glass-container,75.4282905,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C37
E1431,C139,139,CY,CY000,34.9002534999999,33.6231723,2,Cement,8,cement,1983.708325,34,63,36,CEM2-(Afm)Oxy-MEA,EU-mix-2050,CEM2-(BMW),0.536074117,0.49818,0.485,0.501418443,0.0,0.0,69.07946884110001,69.18344591111111,104.71368770000001,18.088320381099997,12.345486,3.0,50.991148460000005,56.83795991111111,101.71368770000001,13.799999999999999,0.092,0.033971836,0.342,0.11191325199999999,0.05687816046263333,0.3516348,C38
E2299,C140,140,CZ,CZ020,50.2669889,14.5244058,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C39
E2441,C140,140,CZ,CZ020,50.2669889,14.5244058,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C39
E2568,C140,140,CZ,CZ020,50.2669889,14.5244058,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C39
E600,C141,141,CZ,CZ080,49.6881398,18.6472395,1,Steel,1,steel-primary,1877.6,204,203,203,(NG)DRI-EAF-MEA,(NG)DRI-EAF,(NG)DRI-EAF,2.36399401,2.002,0.586,0.0,0.0,0.0,435.4523586444444,502.38245864444445,502.38245864444445,46.0,32.0,32.0,389.4523586444444,470.38245864444445,470.38245864444445,9.75,0.065,0.651,0.651,0.20736103233333333,0.7814126323333334,0.7814126323333334,C40
E2131,C142,142,CZ,CZ051,50.764499,14.5430167,3,Glass,11,glass-container,34.25490784,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C41
E17,C144,144,CZ,CZ053,50.0264214999999,15.7488893,4,Refineries,15,refineries-light-liquid-fuel,233.92,178,177,175,REF-SMR-MEA,REF(H2)-MEA,REF-SMR,0.622573543,0.231,0.208,0.17,0.0,0.0,678.4894344371378,682.5657872661224,704.4289424577778,47.98003797936,46.4356079639,44.0,630.5093964577778,636.1301793022224,660.4289424577778,3.4499999999999997,0.023,0.019,0.231,0.4144009225333334,0.4040080408666667,0.6181601225333334,C42
E2265,C145,145,CZ,CZ080,49.8347999,18.2325728,5,Fertilisers,18,fertiliser-ammonia,241.49999999999997,105,107,107,(NG)NH3-MVR-DEA,(BM)NH3,(BM)NH3,2.07811468,1.742,1.42,0.0,0.0,0.0,482.6432713651555,490.9891,490.9891,120.3508298096,170.0,170.0,362.2924415555555,320.9891,320.9891,30.3,0.202,0.0,0.0,0.46096393166666666,0.1487316,0.1487316,C43
E2302,C146,146,CZ,CZ071,49.4493908,17.435652,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C44
E2442,C146,146,CZ,CZ071,49.4493908,17.435652,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C44
E2569,C146,146,CZ,CZ071,49.4493908,17.435652,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C44
E2403,C147,147,CZ,CZ020,50.2582558,14.3209262,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C45
E2546,C147,147,CZ,CZ020,50.2582558,14.3209262,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C45
E2303,C151,151,CZ,CZ080,49.8349058,18.2325933999999,6,Chemical,19,chemical-olefins,43.56271,83,82,82,(LN)O-MEA,(LN)O,(LN)O,1.348312693,0.967,1.002,0.0,0.0,0.0,730.4031431035622,746.908569,746.908569,106.49401988134,55.0,55.0,623.9091232222222,691.908569,691.908569,16.65,0.111,0.967,0.967,0.5322865194666667,1.3156651228,1.3156651228,C43
E2443,C151,151,CZ,CZ080,49.8349058,18.2325933999999,6,Chemical,20,chemical-PEA,43.406178,74,77,77,(NG)PEA-MEA,(EL)PEA,(EL)PEA,0.600555118,0.459,0.443,0.0,0.0,0.0,1250.9949502544825,1272.57565,1272.57565,120.499307810038,111.0,111.0,1130.4956424444445,1161.57565,1161.57565,7.35,0.049,0.0,0.0,0.16401245333333336,0.284634,0.284634,C43
E2570,C151,151,CZ,CZ080,49.8349058,18.2325933999999,6,Chemical,21,chemical-PE,47.165769,65,68,68,(NG)PE-MEA,(EL)PE,(EL)PE,0.050040025,0.016,0.015,0.0,0.0,0.0,1000.7329960451451,1001.8245000000001,1001.8245000000001,37.033860045145,37.0,37.0,963.6991360000001,964.8245000000001,964.8245000000001,0.3,0.002,0.0,0.0,0.02090579,0.024953999999999997,0.024953999999999997,C43
E2051,C152,152,CZ,CZ041,50.2122566999999,12.7383577999999,3,Glass,11,glass-container,180.7935873,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C46
E2050,C153,153,CZ,CZ042,50.6663976,13.7950433,3,Glass,11,glass-container,93.70479619,140,146,145,(NG)-CC,(EL)-CC,(EL),0.44358809,0.338,0.097,0.021,0.0,0.0,251.80920304444447,260.61025659999996,267.09275660000003,68.483,53.919,50.0,183.32620304444447,206.6912566,217.09275660000003,1.6499999999999997,0.011,0.002,0.073,0.08259808833333333,0.1719824,0.2425564,C47
